time,places,tweet
2023-02-18 11:10:19,Go Pro Be A Hero,GoPro: Surfing Iceland: https://t.co/yAaGIugvTx
2023-02-18 10:59:44,,whiytelist About NFTs @digitalart37 @0821_deep @conny_hsieh @ayuendarwati1 @Mus_leelah @ongsm_family @akr_hrk @datuko0122 @hannahanderson0 @saraivette12 @curahan_hati @Robert200Cassy @akashisama01220 https://t.co/1cRC1tIdIu
2023-02-18 09:23:54,The Netherlands,"Metal concert of the day 50 min. Exodus Live in San Diego CA February 17, 1997, FULL CONCERT https://t.co/N92bnDIZha via @YouTube"
2023-02-18 08:00:27,posts may repeat!!,🍬: ...Hrk! A-A-A-Asahina.... H-Hello! What pleasant weather we're having today! Um... Er...
2023-02-18 16:42:41,,@Reoreony 𝑨𝒎𝒂𝒛𝒊𝒏𝒈...☆
2023-02-18 16:28:38,"Bengaluru, India","From Wings India 2022 to #AeroIndia2023, here are some cherished moments.. 

#UdeDeshkaAamNaagrik #CivilAviation #Infrastructure #UrbanAerialMobility #AzadiKaAmritMahotsav

#WingstoFly #HRK #JatayuSpeaks https://t.co/kCXdPTLGLW"
2023-02-18 15:45:14,,whitelist Intereworking Assistant @ongsm_family @akr_hrk @rogerrNFT @datuko0122 @AngelaEllen11 @saraivette12 @curahan_hati @SakshiWilcox @kyledd6 @akashisama01220 https://t.co/5OI5zpxRqy
2023-02-18 14:29:40,,@hrk_kak0911 @GusVec @scottysmum22 @MRuth_98 @elokmil23 @CzechNFT_scout @0x_anwar @Chandashanda @luckyfromNecef @PreDataEth Broo I wish I won 0xd9AFF003EB1CCdDFB8A1F621909717D71fA9C1bB
2023-02-18 14:14:32,hundred acre wood,"barely have sugar, unnecessary spice and everything not nice"
2023-02-18 14:04:41,,"#SongKang_MOMENT fan taken photo by hrk_846 

South Korean actor Song Kang's 2023 Fanmeeting &lt;MOMENT&gt; in Osaka Japan 💜 
#송강 #宋江 #SONGKANG #ซงคัง #ソンガン https://t.co/fWFjxsAVJF"
2023-02-18 13:41:25,,@danredford70 Close enough https://t.co/dWP8L7HqRM
2023-02-18 13:35:05,,"【28 TRICKS LATER】

Day18.  2 Turn Flip Lunar

#けん玉 #kendama #今日のけん玉
#SWEETSKENDAMAS #SWEETSJPN #28trickslater https://t.co/0qnNBi00iM"
2023-02-18 12:36:00,Guwahati,@starindia @ZEECorporate @Sonynetworksfc @MIB_India  What's going on dear tv networks. Kindly resolve this matter as soon possible. Because in the prepaid system we have already paid this month's subscriptions. So why you &amp; @TRAI harassed us. https://t.co/UvvTvFpRe5
2023-02-18 12:12:31,,"@cxtesmile_hrk A small chuckle came from her, feeling all happy at this moment as Haruka liked her gift for the Valentineʼs Day!

“I wanted to be very romantic for this day, Haruka…”"
2023-02-18 12:04:41,"Perth, Western Australia","Chris Cornell  - ""Nothing Compares 2 U"" (Prince Cover) [Live @ SiriusXM]... https://t.co/f9Id2nkr0p via @YouTube"
2023-02-18 11:43:42,"Kohat, Pakistan",@PakPMO Joker of the century
2023-02-18 11:40:51,Hell / minors DNI,@hrk_chxn don't they typically have song lists in most karaoke places? :O
2023-02-18 11:10:19,Go Pro Be A Hero,GoPro: Surfing Iceland: https://t.co/yAaGIugvTx
2023-02-18 10:59:44,,whiytelist About NFTs @digitalart37 @0821_deep @conny_hsieh @ayuendarwati1 @Mus_leelah @ongsm_family @akr_hrk @datuko0122 @hannahanderson0 @saraivette12 @curahan_hati @Robert200Cassy @akashisama01220 https://t.co/1cRC1tIdIu
2023-02-18 09:23:54,The Netherlands,"Metal concert of the day 50 min. Exodus Live in San Diego CA February 17, 1997, FULL CONCERT https://t.co/N92bnDIZha via @YouTube"
2023-02-18 08:00:27,posts may repeat!!,🍬: ...Hrk! A-A-A-Asahina.... H-Hello! What pleasant weather we're having today! Um... Er...
2023-02-18 05:17:15,Canton & Hong Kong,@Blue_Footy So 16xG in 13 games is high enough...?
2023-02-18 04:15:11,"Knoxville, TN","Broke: Man, HRK got something wrong

Wokr: Being wrong doesn't matter when the main point is making all these characters fuckable https://t.co/5ThvksPZzh"
2023-02-18 04:00:55,India,"@keshwani_hitesh Hi HRK,
If you have unresolved query with us kindly DM us your contact details so that we can assist you in the best possible way.
  https://t.co/ul0bBLDNJr"
2023-02-18 03:50:49,"Knoxville, TN","@Anonimo79930467 @happyroadkill To be fair, HRK isn't the biggest fan of the Democratic party rn so I'm pretty sure he knows who's to blame for the union busting.

Also, I don't know much about trains, but from what I've heard, it never seemed to be regulated in the first place."
2023-02-18 03:50:06,hundred acre wood,how long have i been stanning girl groups... almost 9 years? it's not a phase. it's a lifestyle.
2023-02-18 01:38:51,India,"HRK Blocks for Kids House Construction Building Blocks for Boys with Windows Toy Set, House Building Blocks Set Educational Construction Toy Puzzles Learning Activity Game for Kids Toys for Boys, Girls, Children Toys for 2,3,4,5,6,7,8 Years (50 PCS Ho...
https://t.co/oWNG4528nr"
2023-02-18 00:35:25,,Just mint this hoodie!?? @ban_nft @Balca7nft @dreamsll_tez @Suyoung_Ji @kiko0477 @wang_fren @hrk_far @Kantusaa @DroidGeisha @SpecterXNFT https://t.co/f67oG4LwlV
2023-02-17 22:28:04,I YE EENEN ❤️ic c_joy05,you know what he sounds like when he breathes Thats how i breathe when hrk
2023-02-17 22:26:19,I YE EENEN ❤️ic c_joy05,i start wheezing like kau when i see hrk
2023-02-17 22:10:12,Go Pro Be A Hero,GoPro: Surfing Iceland: https://t.co/yAaGIugvTx
2023-02-17 19:15:12,,🍬: ...Hrk! A-A-A-Asahina.... H-Hello! What pleasant weather we're having today! Um... Er...
2023-02-17 19:15:05,,💫: (Hrk... I've got to buy more time.)
2023-02-17 18:46:20,,@happyroadkill Great to see another HRK comic.
2023-02-17 18:00:25,posts may repeat!!,"❄️: Hello, Otori. You seem to be skipping in high spirits. 
 🍬: Yup ♪ I won a prize with a snack I bought...Hrk!!"
2023-02-17 17:46:39,"Kilgore, TX",This is epic.. @ffgg0111 @singhprabhjot00 @MitohondryN @OElujulo @Licapom @HeinHte16422005 @hrk_nft @Stanley29962530 @lingwan17014372 @dudi_tushar @KPREMC1 @NgmiBillz @AlexandruBaisan @perkypigeons_ https://t.co/I4Sog4qrve
2023-02-17 17:34:54,"Guaratuba, Brasil",@_luucasseduardo Sorry
2023-02-17 16:53:39,hundred acre wood,days with no alarms &gt;&gt;
2023-02-17 16:53:10,hundred acre wood,removing navigation buttons for the full screen experience on my samsung. suddenly it's very slippery to use welp
2023-02-17 15:52:09,hundred acre wood,if oreo taste good why oreo break me out https://t.co/yCNYug15P2
2023-02-17 15:13:00,,"@ceefaxisbetter @almajir If we're playing covers top trumps then I'm laying this card down

https://t.co/rnS8sPua4W"
