time,places,tweet
2023-03-17 16:15:27,,🚨🚨| BREAKING: The Qataris are ready to OVERPAY to buy #mufc. [@SkyKaveh] https://t.co/FFCKhAvSTK
2023-03-17 16:15:15,"Salford, England","Stef Dennis surely the frontrunner to play Big Jim Sir Ratcliffe in #MUFC Takeover - The Motion Picture (2024)

#DontItMakeYaFeelGood https://t.co/e9l2eq1cRO"
2023-03-17 16:15:06,,Sir Jim Ratcliffe at Old Trafford for Man Utd takeover talks but fans say 'we want Qatar' #mufc #ManUtd https://t.co/QR5vf9efhb
2023-03-17 13:41:48,,"Ten Hag: “I think Anthony Martial will not be available [vs Fulham] and Antony dos Santos, we have to see how he will progress.” #MUFC"
2023-03-17 13:41:42,Galway,@hamezhill @writtenoff_mufc I guess SJR being there himself means the media would be tenfold compared to the Qatar delegation yesterday.
2023-03-17 13:41:39,"Syndey,Australia","ManUtd: ℹ️ The boss has confirmed he has two doubts for Sunday's #FACup tie.

#MUFC"
2023-03-17 13:41:37,"Dublin, Ireland","Not guna lie, I'm feeling very fu€king Qatari today, even on Paddy's day! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣

Let's go Qatar! YANITED!!!! 👹🔥🙏❤️

#GlazersOut #QatarIn #QatarInAtManchesterUnited #MUFC https://t.co/2ZLdIe4M9A"
2023-03-17 13:41:48,,"Ten Hag: “I think Anthony Martial will not be available [vs Fulham] and Antony dos Santos, we have to see how he will progress.” #MUFC"
2023-03-17 13:41:42,Galway,@hamezhill @writtenoff_mufc I guess SJR being there himself means the media would be tenfold compared to the Qatar delegation yesterday.
2023-03-17 13:41:39,"Syndey,Australia","ManUtd: ℹ️ The boss has confirmed he has two doubts for Sunday's #FACup tie.

#MUFC"
2023-03-17 13:41:37,"Dublin, Ireland","Not guna lie, I'm feeling very fu€king Qatari today, even on Paddy's day! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣

Let's go Qatar! YANITED!!!! 👹🔥🙏❤️

#GlazersOut #QatarIn #QatarInAtManchesterUnited #MUFC https://t.co/2ZLdIe4M9A"
2023-03-17 11:08:17,,"Sir Jim arrives ⏳⏳

#MUFCTakeover #MUFC https://t.co/pc8Arh2L1W"
2023-03-17 11:08:17,Old Trafford,"@Proletariass @UnitedStandMUFC @danroan You don't care i know, but people like you are scum of the earth.. Racists often has a very sad and lonely life, many of them struggling with mental illness. Nothing will change until you change"
2023-03-17 11:08:15,,"@prateekr9_ @HOLDENF4RD @Freakvillliers @PrivAnonLfc @PoloniumOpera @mufc_oda @goatspriv I don't understand this trophy bias, i say ab is t3 batsman oat not t3 team oat , and by this trophy logic , Gilchrist&gt;sachin"
2023-03-17 11:08:14,,"@Frank_Bushall @markgoldbridge That’s the board pal, they put so much money into the club but the reinforcements haven’t been good enough, last I remembered Qatar isn’t the one scouting these players"
2023-03-17 11:08:11,United Kingdom,"🚨🚨| Sir Jim Ratcliffe and his INEOS delegation leaving Old Trafford. @danroan #MUFC 
 https://t.co/9VQRTGoUm5"
2023-03-17 11:08:08,,@HOLDENF4RD @prateekr9_ @exceptionn_18 @PrivAnonLfc @PoloniumOpera @mufc_oda @goatspriv HE IS THE GOAT.
2023-03-17 11:08:08,,@Freakvillliers @HOLDENF4RD @goatspriv @prateekr9_ @PoloniumOpera @PrivAnonLfc @mufc_oda We agree with these two knocks
2023-03-17 11:08:05,,"🚨💰|  Sir Jim Ratcliffe and his INEOS delegation leaving Old Trafford. 

[@danroan] #MUFC"
2023-03-17 11:08:02,Mumbai India ,"@UTDRoyo BRILLIANT 😍
@B_Fernandes8 our Captain who wears his Heart n d Band on d Same Arm BRUNO ♥️♥️
#MUFC #Twitter @MullissTony @geraintfrazer20 @jamesaltham4 @1957eddie @vincentmelinn @Roli_Mufc @FightingFit2021  @linusMufc @Ghost_Android @SWMUFC60  @peterbroggs @1960Mufc https://t.co/z4JkN8vKBe"
2023-03-17 11:08:17,,"Sir Jim arrives ⏳⏳

#MUFCTakeover #MUFC https://t.co/pc8Arh2L1W"
2023-03-17 11:08:17,Old Trafford,"@Proletariass @UnitedStandMUFC @danroan You don't care i know, but people like you are scum of the earth.. Racists often has a very sad and lonely life, many of them struggling with mental illness. Nothing will change until you change"
2023-03-17 11:08:15,,"@prateekr9_ @HOLDENF4RD @Freakvillliers @PrivAnonLfc @PoloniumOpera @mufc_oda @goatspriv I don't understand this trophy bias, i say ab is t3 batsman oat not t3 team oat , and by this trophy logic , Gilchrist&gt;sachin"
2023-03-17 11:08:14,,"@Frank_Bushall @markgoldbridge That’s the board pal, they put so much money into the club but the reinforcements haven’t been good enough, last I remembered Qatar isn’t the one scouting these players"
2023-03-17 11:08:11,United Kingdom,"🚨🚨| Sir Jim Ratcliffe and his INEOS delegation leaving Old Trafford. @danroan #MUFC 
 https://t.co/9VQRTGoUm5"
2023-03-17 11:08:08,,@HOLDENF4RD @prateekr9_ @exceptionn_18 @PrivAnonLfc @PoloniumOpera @mufc_oda @goatspriv HE IS THE GOAT.
2023-03-17 11:08:08,,@Freakvillliers @HOLDENF4RD @goatspriv @prateekr9_ @PoloniumOpera @PrivAnonLfc @mufc_oda We agree with these two knocks
2023-03-17 11:08:05,,"🚨💰|  Sir Jim Ratcliffe and his INEOS delegation leaving Old Trafford. 

[@danroan] #MUFC"
2023-03-17 11:08:02,Mumbai India ,"@UTDRoyo BRILLIANT 😍
@B_Fernandes8 our Captain who wears his Heart n d Band on d Same Arm BRUNO ♥️♥️
#MUFC #Twitter @MullissTony @geraintfrazer20 @jamesaltham4 @1957eddie @vincentmelinn @Roli_Mufc @FightingFit2021  @linusMufc @Ghost_Android @SWMUFC60  @peterbroggs @1960Mufc https://t.co/z4JkN8vKBe"
2023-03-17 08:34:30,,"@privilege_mufc In fact,Licha's own was so abysmal😂"
2023-03-17 08:34:24,Vancouver,"@Zixon1457 @mufc_micky @CFC_Janty Okay since you want to focus on the league and build a team that would finish top 4, you wouldn’t bothered to be knocked out of the UCL? Then why the fück are you finishing top 4? 🤡"
2023-03-17 08:34:15,,"Hoping united email me again about European away, gutter missed out on betis #mufc #UTFR"
2023-03-17 08:34:14,,Ram Charan was greeted by a sea of ​​admirers at the airport when he arrived in Delhi in 2023 after winning the Oscar for 'RRR' film song 'Naatu Naatu'.#RamCharanPrideOfIndia
2023-03-17 08:34:01,Realm of solace,"27 goals and 9 assists in 43 games with Manchester United this season.

Youngest Man United player to score 25 goals in European competitions.

Marcus Rashford 🔴✨ #MUFC #"
2023-03-17 08:34:30,,"@privilege_mufc In fact,Licha's own was so abysmal😂"
2023-03-17 08:34:24,Vancouver,"@Zixon1457 @mufc_micky @CFC_Janty Okay since you want to focus on the league and build a team that would finish top 4, you wouldn’t bothered to be knocked out of the UCL? Then why the fück are you finishing top 4? 🤡"
2023-03-17 08:34:15,,"Hoping united email me again about European away, gutter missed out on betis #mufc #UTFR"
2023-03-17 08:34:14,,Ram Charan was greeted by a sea of ​​admirers at the airport when he arrived in Delhi in 2023 after winning the Oscar for 'RRR' film song 'Naatu Naatu'.#RamCharanPrideOfIndia
2023-03-17 08:34:01,Realm of solace,"27 goals and 9 assists in 43 games with Manchester United this season.

Youngest Man United player to score 25 goals in European competitions.

Marcus Rashford 🔴✨ #MUFC #"
2023-03-17 06:00:14,Violet Evergarden,@Ayaan79977407 @Meandmyself017 @SushantNMehta He averages 25 something there lmfao
2023-03-17 06:00:11,"Lagos, Nigeria","Good Morning Reds, how una dey? ❤️ 
#MUFC https://t.co/HNpDOwk8WL"
2023-03-17 06:00:00,📧 info@unitedradar.com,"Good morning, United Radar community. What a win last night? 😁 With Arsenal losing, we are likely to win UEFA Europa League. #MUFC 🏆 https://t.co/B5Bdc4LBUU"
2023-03-17 05:59:40,Norway,@UtdFaithfuls Looks like a scene from a movie... what a picture 🤩#MUFC https://t.co/1N5tkEG9wC
2023-03-17 05:59:15,"Kampala, Uganda","@privilege_mufc I was there watching their tears 😂😂😂 and the way I was making noise for them,,when Martinelli went for the spot I was like he won't survive 😂"
2023-03-17 06:00:14,Violet Evergarden,@Ayaan79977407 @Meandmyself017 @SushantNMehta He averages 25 something there lmfao
2023-03-17 06:00:11,"Lagos, Nigeria","Good Morning Reds, how una dey? ❤️ 
#MUFC https://t.co/HNpDOwk8WL"
2023-03-17 06:00:00,📧 info@unitedradar.com,"Good morning, United Radar community. What a win last night? 😁 With Arsenal losing, we are likely to win UEFA Europa League. #MUFC 🏆 https://t.co/B5Bdc4LBUU"
2023-03-17 05:59:40,Norway,@UtdFaithfuls Looks like a scene from a movie... what a picture 🤩#MUFC https://t.co/1N5tkEG9wC
2023-03-17 05:59:15,"Kampala, Uganda","@privilege_mufc I was there watching their tears 😂😂😂 and the way I was making noise for them,,when Martinelli went for the spot I was like he won't survive 😂"
2023-03-17 03:25:47,,@privilege_mufc Hes going to go learn how to defend 🤣🤣🤣
2023-03-17 03:24:11,"Bangkok, Thailand","Bruno is an amazing midfielder, he’s United heartbeat 👍👹 #mufc"
2023-03-17 03:25:47,,@privilege_mufc Hes going to go learn how to defend 🤣🤣🤣
2023-03-17 03:24:11,"Bangkok, Thailand","Bruno is an amazing midfielder, he’s United heartbeat 👍👹 #mufc"
2023-03-17 00:49:35,Stretford End 🇺🇸🇬🇧,Arsenal goin all in for the title now. April 26 will decide the Champion
2023-03-17 00:49:11,Neither here nor there,I feel you my G! I have actually not forgiven #mufc for last season. https://t.co/1j8Qnw9Nzb
2023-03-17 00:49:35,Stretford End 🇺🇸🇬🇧,Arsenal goin all in for the title now. April 26 will decide the Champion
2023-03-17 00:49:11,Neither here nor there,I feel you my G! I have actually not forgiven #mufc for last season. https://t.co/1j8Qnw9Nzb
2023-03-16 22:15:57,"Bowdon, Greater Manchester ",@ADAM_LFC__ @SaeedTV_ Yep and that’s all cause of de gea 👍
2023-03-16 22:15:56,United Kingdom,"Sheikh Jassim holds ten hours of 'positive' talks to buy Man United and plans new bid #MUFC 

https://t.co/M3FwfFFAlT"
2023-03-16 22:15:52,"Manchester, England",Sir Jim's Nice getting further in their European competition than the Qatari's PSG 😅 #mufc
2023-03-16 22:15:42,Back of the moon,@XhantiPayi @SakinaKamwendo Forget about blocking roads. They break law every time they on the road.
2023-03-16 22:15:57,"Bowdon, Greater Manchester ",@ADAM_LFC__ @SaeedTV_ Yep and that’s all cause of de gea 👍
2023-03-16 22:15:56,United Kingdom,"Sheikh Jassim holds ten hours of 'positive' talks to buy Man United and plans new bid #MUFC 

https://t.co/M3FwfFFAlT"
2023-03-16 22:15:52,"Manchester, England",Sir Jim's Nice getting further in their European competition than the Qatari's PSG 😅 #mufc
2023-03-16 22:15:42,Back of the moon,@XhantiPayi @SakinaKamwendo Forget about blocking roads. They break law every time they on the road.
2023-03-16 19:42:27,"Columbus, OH",#MUFC advance in the #UEL! https://t.co/iIgzE6EoIz
2023-03-16 19:42:26,"Old Trafford, Manchester",Erik ten Hag has Manchester United in their third quarter-final of the season 💪🔴 #MUFC https://t.co/6OachD4CxP
2023-03-16 19:42:25,,Thoughts on Pellestri performance? #MUFC https://t.co/v3FNQ52x0l
2023-03-16 19:42:23,,"Real Betis 0-1 Man Utd (Agg. 1-5): Player ratings as Rashford leads charge into Europa League quarters
https://t.co/qKPPbMYXzV
#BETMUN #UEL  #MUFC #MCFC #NUFC #THFC #AFC #CFC #LFC #LCFC #NFFC #EPL #WHUFC #FPL #BHAFC #FFC #CPFC #LUFC"
2023-03-16 19:42:23,Worldwide,"DON’T FORGET MANCHESTER UNITED FANS: 

Europa League Quarter Final draw:

Friday 17th March 

Time: 12pm 

Live: BT Sport 1 HD. 

#MUFC #HJ"
2023-03-16 19:42:21,Old Trafford,"@daveek10 He was a booking away from suspension, Why i wanted him taken off. Ten Hag still didn't take him off 😂"
2023-03-16 19:42:21,Portharcourt,"Pellistri is a Baller, there's a Gem somewhere in that Brother #MUFC"
2023-03-16 19:42:20,"Narayangonj,Bangladesh.","A nice, quiet second half. Good job #MUFC"
2023-03-16 19:42:27,"Columbus, OH",#MUFC advance in the #UEL! https://t.co/iIgzE6EoIz
2023-03-16 19:42:26,"Old Trafford, Manchester",Erik ten Hag has Manchester United in their third quarter-final of the season 💪🔴 #MUFC https://t.co/6OachD4CxP
2023-03-16 19:42:25,,Thoughts on Pellestri performance? #MUFC https://t.co/v3FNQ52x0l
2023-03-16 19:42:23,,"Real Betis 0-1 Man Utd (Agg. 1-5): Player ratings as Rashford leads charge into Europa League quarters
https://t.co/qKPPbMYXzV
#BETMUN #UEL  #MUFC #MCFC #NUFC #THFC #AFC #CFC #LFC #LCFC #NFFC #EPL #WHUFC #FPL #BHAFC #FFC #CPFC #LUFC"
2023-03-16 19:42:23,Worldwide,"DON’T FORGET MANCHESTER UNITED FANS: 

Europa League Quarter Final draw:

Friday 17th March 

Time: 12pm 

Live: BT Sport 1 HD. 

#MUFC #HJ"
2023-03-16 19:42:21,Old Trafford,"@daveek10 He was a booking away from suspension, Why i wanted him taken off. Ten Hag still didn't take him off 😂"
2023-03-16 19:42:21,Portharcourt,"Pellistri is a Baller, there's a Gem somewhere in that Brother #MUFC"
2023-03-16 19:42:20,"Narayangonj,Bangladesh.","A nice, quiet second half. Good job #MUFC"
2023-03-16 17:09:00,Oxfordshire!,"@jh_mufc @ThatsFootballTV Yep 100%, be a shame really. I'm sure they'll go second nation to guarantee international playing time."
2023-03-16 17:08:58,"Manchester, England",#mufc out for their warm up! #UEL https://t.co/jbZBOycbLn
2023-03-16 17:08:53,"Cairns, Queensland","@MullissTony @FightingFit2021 @Utdrules4ever @geraintfrazer20 @jamesaltham4 @1957eddie @vincentmelinn @Roli_Mufc @linusMufc @SWMUFC60 @chapatoni @YK_speaks @peterbroggs @UTDRoyo @1960Mufc @Christo00330692 Great to see him start and yep, keep him at the club."
2023-03-16 17:08:52,Old Trafford 🔄 London,"Man Utd vs Fulham 
1 Ticket available 
(Selling at face value)

Sunday 19th March 2023
FA Cup Quarter Final
Sir Alex Ferguson Stand - Block N3405

DM if interested/For more info

#ManchesterUnitedTickets #MUFC #ManUtd #ManUtdTickets #SpareTickets #MUFCTickets
#EuropaLeague #FACup"
2023-03-16 17:08:46,,Pellistri starting. He deserves that #mufc
2023-03-16 17:08:44,,@vincentmelinn @Utdrules4ever @UTDRoyo @IAMDJREMINISCE @jimmyrosiesdad @geraintfrazer20 @jamesaltham4 @1957eddie @Roli_Mufc @FightingFit2021 @SWMUFC60 @peterbroggs Definitely 💯 and I’ve got to admit you are all probably right on this one my opinion is biased a bit because I can’t stand spurs or Kane I just think he’s greedy like shearer and they never win anything everyone has made some good points and a lot of sense still to much money
2023-03-16 17:08:42,"Mombasa, Kenya","Happy to see them in the room and winning big this night , let's go reds #MUFC https://t.co/uq4oiezMVO"
2023-03-16 17:08:41,,"FOOTBALL PREDICTIONS TODAY 17/03/2023|SOCCER PREDICTIONS|BETTING TIPS,#b... https://t.co/NtbjWzlVlr via @YouTube 
#arsenal 
#arsenalhighlights 
#real madrid
#manchesterunited 
#chelsea 
#mufc
#mufcinthailand
#uefanationsleague"
2023-03-16 17:08:41,United States,Rashford has 35 G/A in 42 games 😵‍💫 #MUFC
2023-03-16 17:09:00,Oxfordshire!,"@jh_mufc @ThatsFootballTV Yep 100%, be a shame really. I'm sure they'll go second nation to guarantee international playing time."
2023-03-16 17:08:58,"Manchester, England",#mufc out for their warm up! #UEL https://t.co/jbZBOycbLn
2023-03-16 17:08:53,"Cairns, Queensland","@MullissTony @FightingFit2021 @Utdrules4ever @geraintfrazer20 @jamesaltham4 @1957eddie @vincentmelinn @Roli_Mufc @linusMufc @SWMUFC60 @chapatoni @YK_speaks @peterbroggs @UTDRoyo @1960Mufc @Christo00330692 Great to see him start and yep, keep him at the club."
2023-03-16 17:08:52,Old Trafford 🔄 London,"Man Utd vs Fulham 
1 Ticket available 
(Selling at face value)

Sunday 19th March 2023
FA Cup Quarter Final
Sir Alex Ferguson Stand - Block N3405

DM if interested/For more info

#ManchesterUnitedTickets #MUFC #ManUtd #ManUtdTickets #SpareTickets #MUFCTickets
#EuropaLeague #FACup"
2023-03-16 17:08:46,,Pellistri starting. He deserves that #mufc
2023-03-16 17:08:44,,@vincentmelinn @Utdrules4ever @UTDRoyo @IAMDJREMINISCE @jimmyrosiesdad @geraintfrazer20 @jamesaltham4 @1957eddie @Roli_Mufc @FightingFit2021 @SWMUFC60 @peterbroggs Definitely 💯 and I’ve got to admit you are all probably right on this one my opinion is biased a bit because I can’t stand spurs or Kane I just think he’s greedy like shearer and they never win anything everyone has made some good points and a lot of sense still to much money
2023-03-16 17:08:42,"Mombasa, Kenya","Happy to see them in the room and winning big this night , let's go reds #MUFC https://t.co/uq4oiezMVO"
2023-03-16 17:08:41,,"FOOTBALL PREDICTIONS TODAY 17/03/2023|SOCCER PREDICTIONS|BETTING TIPS,#b... https://t.co/NtbjWzlVlr via @YouTube 
#arsenal 
#arsenalhighlights 
#real madrid
#manchesterunited 
#chelsea 
#mufc
#mufcinthailand
#uefanationsleague"
2023-03-16 17:08:41,United States,Rashford has 35 G/A in 42 games 😵‍💫 #MUFC
2023-03-16 14:35:25,,"[🌖] - Manchester United are ready to join the bidding for Jude Bellingham with the transfer fee for the England international believed to have been set at a minimum of £110 million. #MUFC

[@JBurtTelegraph]"
2023-03-16 14:35:25,,"Rare Beauty universal Mascara Is Everything You Need!!
https://t.co/ItYl4n2CKk"
2023-03-16 14:35:14,"Mansfield, England",Bloody love Robin 👏🏻 What I’d give to have him up too again 🤧 https://t.co/pvZUVRic7C
2023-03-16 14:35:14,Tanzania,@REALEST_007 @privilege_mufc Wiggle wiggle wiggle https://t.co/9eUnetgZYQ
2023-03-16 14:35:12,"Middy, MADCHESTER",@UTD_Anna_ @CantonasMind @UTDCJ_ @TweetByKiserian @jaydalyutd @Ghost_Android @ForeverM_U_F_C @SushManutd0998 @ManUtdWomenXtra @its_m7ke @NicwMUFC @privilege_mufc @EldiabloUtd @JakeNo1an @jj0283 @MufcMacca1974 @MufcWonItAll @happu007 @hightom55 @ManUtd Thank you Anna 🇾🇪🇾🇪🤘
2023-03-16 14:35:07,,"Ten Hag: ""I think we have only had one game when we have had the full squad available. It was against Man City at home and that is the only time in the season. Every other time in the season we have had a player suspended, injured or missing through illness."" #mufc #manutd"
2023-03-16 14:34:43,Norge,"@UTD_Anna_ @CantonasMind @UTDCJ_ @TweetByKiserian @jaydalyutd @Ghost_Android @ForeverM_U_F_C @SushManutd0998 @ManUtdWomenXtra @its_m7ke @NicwMUFC @privilege_mufc @EldiabloUtd @JakeNo1an @jj0283 @MufcMacca1974 @MufcWonItAll @happu007 @MarkProMancCito @ManUtd Thank you soo much Anna, appreciate 🙏😀have a wonderful evening and match 🔴⚫️👌"
2023-03-16 14:34:43,"South Africa 🇿🇦,Durban 🌅","Casemiro &amp; Bruno a booking away, you know we can't risk it because we also know refs are corrupt are will ensure they're missing the next game but it's a tough second leg which cannot be taken lightly. What to do 😔 #MUFC"
2023-03-16 14:34:40,,@privilege_mufc Fair play m8. HALA MADRID and MU brother
2023-03-16 14:34:38,"Manchester, England","Qatari representatives at Old Trafford today. [@SunSport]

#MUFC #RS https://t.co/ukUb81dFOz"
2023-03-16 14:35:25,,"[🌖] - Manchester United are ready to join the bidding for Jude Bellingham with the transfer fee for the England international believed to have been set at a minimum of £110 million. #MUFC

[@JBurtTelegraph]"
2023-03-16 14:35:25,,"Rare Beauty universal Mascara Is Everything You Need!!
https://t.co/ItYl4n2CKk"
2023-03-16 14:35:14,"Mansfield, England",Bloody love Robin 👏🏻 What I’d give to have him up too again 🤧 https://t.co/pvZUVRic7C
2023-03-16 14:35:14,Tanzania,@REALEST_007 @privilege_mufc Wiggle wiggle wiggle https://t.co/9eUnetgZYQ
2023-03-16 14:35:12,"Middy, MADCHESTER",@UTD_Anna_ @CantonasMind @UTDCJ_ @TweetByKiserian @jaydalyutd @Ghost_Android @ForeverM_U_F_C @SushManutd0998 @ManUtdWomenXtra @its_m7ke @NicwMUFC @privilege_mufc @EldiabloUtd @JakeNo1an @jj0283 @MufcMacca1974 @MufcWonItAll @happu007 @hightom55 @ManUtd Thank you Anna 🇾🇪🇾🇪🤘
2023-03-16 14:35:07,,"Ten Hag: ""I think we have only had one game when we have had the full squad available. It was against Man City at home and that is the only time in the season. Every other time in the season we have had a player suspended, injured or missing through illness."" #mufc #manutd"
2023-03-16 14:34:43,Norge,"@UTD_Anna_ @CantonasMind @UTDCJ_ @TweetByKiserian @jaydalyutd @Ghost_Android @ForeverM_U_F_C @SushManutd0998 @ManUtdWomenXtra @its_m7ke @NicwMUFC @privilege_mufc @EldiabloUtd @JakeNo1an @jj0283 @MufcMacca1974 @MufcWonItAll @happu007 @MarkProMancCito @ManUtd Thank you soo much Anna, appreciate 🙏😀have a wonderful evening and match 🔴⚫️👌"
2023-03-16 14:34:43,"South Africa 🇿🇦,Durban 🌅","Casemiro &amp; Bruno a booking away, you know we can't risk it because we also know refs are corrupt are will ensure they're missing the next game but it's a tough second leg which cannot be taken lightly. What to do 😔 #MUFC"
2023-03-16 14:34:40,,@privilege_mufc Fair play m8. HALA MADRID and MU brother
2023-03-16 14:34:38,"Manchester, England","Qatari representatives at Old Trafford today. [@SunSport]

#MUFC #RS https://t.co/ukUb81dFOz"
2023-03-16 12:01:12,Earth 🌎 ,@privilege_mufc You rely on Real Madrid to do the job for you? Useless united 🚮
